finess,rs_finess,finess_geo,rs_finess_geo,region,type,participation,depot,nb_rep_score_all_ssr_ajust,score_all_ssr_ajust,classement,evolution,score_accueil_ssr_ajust,nb_rep_score_accueil_ssr_ajust,score_pec_ssr_ajust,nb_rep_score_pec_ssr_ajust,score_lieu_ssr_ajust,nb_rep_score_lieu_ssr_ajust,score_repas_ssr_ajust,nb_rep_score_repas_ssr_ajust,score_sortie_ssr_ajust,nb_rep_score_sortie_ssr_ajust,score_all_ssr_ajust_dp,taux_reco_brut,nb_reco_brut,score_ajust_esatis_region,score_ajust_esatis_type
850009010,CENTRE HOSPITALIER INTERCOMMUNAL LOIRE VENDEE OCEAN,850000233,HOPITAL DE ST-GILLES- CROIX- DE- VIE,Pays de la Loire,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
850000084,CENTRE HOSPITALIER COTE DE LUMIERE AUX SABLES D'OLONNE,850000241,CENTRE HOSPITALIER COTE DE LUMIÈRE,Pays de la Loire,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
850000357,ASSOCIATION VILLA NOTRE DAME,850000357,SSR VILLA NOTRE DAME,Pays de la Loire,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,106,82.66,A,Stable,88.78,106,85.22,106,81.57,106,78.16,106,76.24,106,83.0,85.8,106,77.21,78.23
850002403,CENTRE DE MEDECINE PHYSIQUE ET READAPTATION,850002403,SSR LE CLOUSIS,Pays de la Loire,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,155,79.96,A,Stable,86.11,155,85.38,155,78.63,155,62.83,155,73.59,155,80.0,73.5,155,77.21,78.23
850005224,CENTRE LES METIVES SITE LES SABLES D'OLONNE,850005224,SSR LES METIVES LES SABLES D OLONNE,Pays de la Loire,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
860013382,GROUPE HOSPITALIER NORD-VIENNE,860000025,CHU DE POITIERS - SITE CHATELLERAULT,Nouvelle Aquitaine,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
860013382,GROUPE HOSPITALIER NORD-VIENNE,860000033,CHU DE POITIERS - SITE DE LOUDUN,Nouvelle Aquitaine,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
860014208,CENTRE HOSP. UNIVERSITAIRE DE POITIERS,860000058,CHU DE POITIERS - SITE DE MONTMORILLON,Nouvelle Aquitaine,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
860014208,CENTRE HOSP. UNIVERSITAIRE DE POITIERS,860000223,CHU LA MILETRIE,Nouvelle Aquitaine,Centre Hospitalo-Universitaires,Facultatif,Oui,47,74.14,B,Diminution,77.24,47,78.48,47,74.06,47,65.19,47,65.19,47,74.0,57.4,47,77.94,75.79
860009208,CENTRE DE RÉADAPTATION MOULIN VERT,860009208,CENTRE DE READAPTATION DU MOULIN VERT,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
860780436,LA COLLINE ENSOLEILLEE,860780436,SSR LA COLLINE ENSOLEILLEE,Nouvelle Aquitaine,Etablissements de santé privés à but non lucratif,Facultatif,Oui,32,74.82,B,Non calculable,81.82,32,80.42,32,69.91,32,72.13,32,63.31,32,75.0,68.8,32,77.94,78.23
860790419,MAISON DE CONVALESCENCE SAINT CHARLES,860790419,CLINIQUE ST CHARLES - MAIS. DE CONVAL.,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Facultatif,Oui,108,70.62,C,Stable,76.63,108,77.03,108,70.55,108,41.88,108,67.37,108,71.0,46.2,104,77.94,74.3
860791268,SA L'OREGON,860791268,CLINIQUE L'OREGON,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Facultatif,Oui,42,72.18,C,Non calculable,80.37,42,73.68,42,74.74,42,70.86,42,61.95,42,72.0,47.6,42,77.94,74.3
860793405,LA GANDILLONNERIE,860793405,ETS CONVALESC. P ALCOOLIQUES - PAYROUX,Nouvelle Aquitaine,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
870000171,CENTRE DE CONVALESCENCE ET READAPTATION LA CHENAIE,870000171,CENTRE LA CHENAIE,Nouvelle Aquitaine,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,45,80.63,A,Stable,84.45,45,83.86,45,81.45,45,74.24,45,73.0,45,81.0,77.8,45,77.94,78.23
870000031,CENTRE HOSPITALIER  JACQUES BOUTARD  ST-YRIEIX-LA-PERCHE,870000270,CTRE HOSPITALIER J BOUTARD ST YRIEIX,Nouvelle Aquitaine,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
870000023,CENTRE HOSPITALIER DE ST-JUNIEN,870002516,CTRE HOSPITAL MOYEN SEJOUR ST JUNIEN,Nouvelle Aquitaine,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
870000015,CENTRE HOSPITALIER UNIVERSITAIRE DE LIMOGES,870003514,HOPITAL JEAN REBEYROL LIMOGES,Nouvelle Aquitaine,Centre Hospitalo-Universitaires,Obligatoire,Oui,,,NV,,,,,,,,,,,,,,,,
870016631,CENTRE PRISE EN CHARGE OBESITE,870016631,CTRE PRISE EN CHARGE OBESITE,Nouvelle Aquitaine,Etablissements de santé privés à but lucratif,Obligatoire,Non,,,NR,,,,,,,,,,,,,,,,
880009147,CHIC HMV SITE DES 5 VALLEES,880000039,CHI HMV - SITE GERARDMER,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
880009147,CHIC HMV SITE DES 5 VALLEES,880000047,CHI HMV - SITE SAINT DIE DES VOSGES,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
880007299,CENTRE HOSPITALIER INTERCOMMUNAL DE L'OUEST VOSGIEN,880000054,CHI L'OUEST VOSGIEN SITE NEUFCHATEAU,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
880780093,CENTRE HOSPITALIER DE REMIREMONT,880000062,CENTRE HOSPITALIER DE REMIREMONT,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
880007299,CENTRE HOSPITALIER INTERCOMMUNAL DE L'OUEST VOSGIEN,880000070,CHI DE L'OUEST VOSGIEN SITE DE VITTEL,Grand Est,Centre Hospitaliers,Obligatoire,Oui,,,NV,,,,,,,,,,,,,,,,
880780259,HOPITAL LOCAL DE BRUYERES,880000104,HOPITAL DE L'AVISON - BRUYERES,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
880780267,HL DE CHATEL-SUR-MOSELLE,880000112,CENTRE HOSPITALIER LES TROIS RIVIERES,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
880007059,CENTRE HOSPITALIER INTERCOMMUNAL EMILE DURKHEIM EPINAL,880000336,CHI E. DURKHEIM - SITE DE GOLBEY,Grand Est,Centre Hospitaliers,Obligatoire,Oui,,,NV,,,,,,,,,,,,,,,,
880009147,CHIC HMV SITE DES 5 VALLEES,880009410,CHI HMV SITE DES 5 VALLEES,Grand Est,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
880780507,MAISON DE REPOS ET DE CONVALESCENCE SENONES,880780507,MAISON DE REPOS ET CONVAL. LA LOUVIERE,Grand Est,Etablissements de santé privés à but lucratif,Obligatoire,Oui,31,73.98,B,Stable,72.77,31,77.5,31,78.24,31,63.66,31,66.11,31,74.0,43.3,30,76.47,74.3
890000292,MAISON DE REPOS STE COLOMBE,890000292,CLINIQUE DU SENONAIS,Bourgogne-Franche-Comté,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
890000318,ÉTABLISSEMENT SOINS DE SUITE LE PETIT PIEN,890000318,ETAB SOINS DE SUITE LE PETIT PIEN,Bourgogne-Franche-Comté,Etablissements de santé privés à but lucratif,Facultatif,Oui,32,75.78,B,Non calculable,83.65,32,80.26,32,78.5,32,62.61,32,64.08,32,76.0,59.4,32,75.48,74.3
890002389,POLYCLINIQUE SAINTE MARGUERITE A AUXERRE,890002389,POLYCLINIQUE STE MARGUERITE AUXERRE,Bourgogne-Franche-Comté,Etablissements de santé privés à but lucratif,Facultatif,Oui,51,74.49,B,Stable,83.89,51,80.01,51,71.62,51,60.23,51,66.17,51,74.0,56.0,50,75.48,74.3
890970569,CH SENS,890973258,MOYEN SEJOUR CH SENS,Bourgogne-Franche-Comté,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
890000037,CH AUXERRE,890975527,CH AUXERRE,Bourgogne-Franche-Comté,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
890000409,CH AVALLON,890975535,CH AVALLON,Bourgogne-Franche-Comté,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
890000417,CH JOIGNY,890975543,CH JOIGNY,Bourgogne-Franche-Comté,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
890000433,CENTRE HOSPITALIER DU TONNERROIS,890975568,CENTRE HOSPITALIER DU TONNERROIS,Bourgogne-Franche-Comté,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
900000365,HOPITAL NORD FRANCHE COMTE,900003070,SSR SITE PIERRE ENGEL HNFC BAVILLIERS,Bourgogne-Franche-Comté,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
910110014,CENTRE HOSPITALIER D'ARPAJON,910000272,CH D ARPAJON,Ile de France,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
910110055,GROUPE HOSPITALIER NORD ESSONNE,910000298,CENTRE HOSPITALIER DE LONGJUMEAU,Ile de France,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
910009919,CRF EVRY,910009919,CTRE REEDUCATION FONCTIONNELLE EVRY,Ile de France,Etablissements de santé privés à but lucratif,Obligatoire,Oui,37,73.14,B,Amélioration,80.09,37,78.45,37,75.3,37,44.93,37,70.64,37,73.0,48.6,37,72.82,74.3
910015965,CLINIQUE  LE MOULIN DE VIRY,910015965,CLINIQUE LE MOULIN DE VIRY,Ile de France,Etablissements de santé privés à but lucratif,Obligatoire,Oui,,,NV,,,,,,,,,,,,,,,,
910110055,GROUPE HOSPITALIER NORD ESSONNE,910018423,CENTRE HOSPITALIER DE JUVISY SUR ORGE,Ile de France,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
910002773,CENTRE HOSPITALIER SUD FRANCILIEN,910020254,CH SUD FRANCILIEN SITE JEAN JAURES,Ile de France,Centre Hospitaliers,Facultatif,Oui,42,73.58,B,Amélioration,82.26,42,77.05,42,75.38,42,61.35,42,64.78,42,74.0,54.8,42,72.82,78.29
750712184,GRPE HOSP UNIVERSITAIRE HENRI MONDOR SITE CLEMENCEAU APHP,910100015,HU HENRI MONDOR SITE CLEMENCEAU APHP,Ile de France,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
750712184,CHU HENRI MONDOR SITE DUPUYTREN APHP,910100031,GHU APHP HM SITE DUPUYTREN,Ile de France,Centre Hospitalo-Universitaires,Facultatif,Oui,42,69.81,C,Non calculable,71.82,42,70.84,42,71.44,42,69.69,42,64.35,42,70.0,39.0,41,72.82,75.79
910150028,CENTRE HOSPITALIER DE BLIGNY,910150028,CENTRE HOSPITALIER DE BLIGNY,Ile de France,Etablissements de santé privés à but non lucratif,Obligatoire,Oui,110,82.69,A,Stable,88.79,110,86.76,110,82.61,110,69.08,110,75.55,110,83.0,85.5,110,72.82,78.23
910150077,CENTRE MÉDICAL PÉDAGOGIQUE VARENNES-JARCY,910150077,CLINIQUE FSEF VARENNES JARCY,Ile de France,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
910150085,GROUPEMENT HOSPITALIER LES CHEMINOTS,910150085,GH LES CHEMINOTS SOINS DE SUITE,Ile de France,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
910300045,CLINIQUE MEDICALE JARDINS DE BRUNOY,910300045,CLINIQUE MEDICALE JARDINS DE BRUNOY,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
910300060,CLINIQUE GERIATRIQUE LES VALLEES,910300060,CLINIQUE GERIATRIQUE LES VALLEES,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
910300151,CENTRE DE RÉÉDUCATION KORIAN L OBSERVATOIRE,910300151,CTRE DE REEDUC L'OBSERVATOIRE - INICEA,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,62,68.85,C,Amélioration,75.32,62,74.65,62,68.68,62,53.67,62,58.48,62,69.0,36.1,61,72.82,74.3
910300235,CLINIQUE KORIAN LA MARETTE,910300235,CLINIQUE KORIAN LA MARETTE INICEA,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,34,66.2,D,Non calculable,73.62,34,66.84,34,71.28,34,64.84,34,53.78,34,66.0,35.3,34,72.82,74.3
910300276,CLINIQUE MEDICALE DE VILLIERS SUR ORGE,910300276,CLINIQUE MEDICALE DE VILLIERS SUR ORGE,Ile de France,Etablissements de santé privés à but lucratif,Obligatoire,Oui,69,74.39,B,Amélioration,79.99,69,78.39,69,78.31,69,55.47,69,67.3,69,74.0,71.0,69,72.82,74.3
910300326,CLINIQUE PASTEUR,910300326,CLINIQUE PASTEUR,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
910300359,HOPITAL PRIVE D'ATHIS MONS/ SITE CARON,910300359,HOPITAL PRIVE D ATHIS MONS,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
910500040,GROUPE HOSPITALIER LES CHEMINOTS-CENTRE DE MOYENS SEJOUR RIS,910500040,GH LES CHEMINOTS CENTRE MOYEN SEJOUR,Ile de France,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
910110055,GROUPE HOSPITALIER NORD ESSONNE,910800986,MAISON DE CURE DE L YVETTE,Ile de France,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
910811322,ÉTABLISSEMENT DE SANTÉ LA MARTINIERE,910811322,ETABLISSEMENT DE SANTE LA MARTINIERE,Ile de France,Etablissements de santé privés à but non lucratif,Facultatif,Oui,50,70.29,C,Non calculable,73.17,50,72.6,50,75.15,50,64.05,50,59.54,50,70.0,46.9,49,72.82,78.23
920026374,CENTRE HOSP INTERCOMMUNAL DE COURBEVOIE NEUILLY PUTEAUX,920000569,CH RIVES DE SEINE SITE COURBEVOIE,Ile de France,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
920110020,CENTRE D'ACCUEIL ET DE SOINS HOSPITALIERS DE NANTERRE,920000577,CH DE NANTERRE,Ile de France,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
920110053,HOPITAL DEPARTEMENTAL DE RUEIL-MALMAISON,920000601,CH DEPARTEMENTAL DE STELL,Ile de France,Centre Hospitaliers,Obligatoire,Oui,74,74.96,B,Diminution,80.18,74,77.38,74,79.72,74,62.48,74,67.87,74,75.0,58.1,74,72.82,78.29
920009909,CENTRE HOSPITALIER DES QUATRE VILLES,920000627,CH DES QUATRE VILLES SITE SEVRES,Ile de France,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
920000635,HOPITAL SUISSE DE PARIS,920000635,HOPITAL SUISSE DE PARIS,Ile de France,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
920004058,CLINIQUE MONTEVIDEO,920004058,CLINIQUE MONTEVIDEO,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
920005238,CLINIQUE DU PONT DE SEVRES,920005238,CLINIQUE DU PONT DE SEVRES,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,37,73.01,B,Non calculable,78.24,37,75.55,37,79.9,37,55.35,37,65.52,37,73.0,40.5,37,72.82,74.3
920007549,MAISON DE SANTÉ DE ROCHEBRUNE,920007549,MAISON DE SANTE DE ROCHEBRUNE,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
920014099,CRF PARIS NORD,920014099,CRF PARIS NORD,Ile de France,Etablissements de santé privés à but lucratif,Obligatoire,Oui,54,71.33,C,Amélioration,74.32,54,76.23,54,68.94,54,61.38,54,63.81,54,71.0,53.7,54,72.82,74.3
920016698,CMPR DU SUD PARISIEN,920016698,CMPR DU SUD PARISIEN CHATILLON,Ile de France,Etablissements de santé privés à but non lucratif,Facultatif,Oui,53,77.35,A,Stable,81.89,53,81.62,53,82.46,53,53.45,53,71.54,53,77.0,79.2,53,72.82,78.23
920808037,SSR LES ABONDANCES,920024205,SSR LES ABONDANCES,Ile de France,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
750712184,GRP HOPITAL UNIVERSITAIRE PARIS NORD SITE LOUIS MOURIER APHP,920100047,GHU APHP NUP SITE LOUIS MOURIER,Ile de France,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
750712184,GRP HOSP UNIVERSITAIRE PARIS IDF SITE RAYMOND POINCARE APHP,920100054,GHU APHP UPS SITE RAYMOND POINCARE,Ile de France,Centre Hospitalo-Universitaires,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
750712184,GRP HOSP UNIVERSITAIRE PARIS OUEST SITE CELTON APHP,920100062,GHU APHP CUP SITE CELTON,Ile de France,Centre Hospitalo-Universitaires,Obligatoire,Oui,221,76.19,B,Stable,82.28,221,79.76,221,79.9,221,57.61,221,70.87,221,76.0,67.0,221,72.82,75.79
920120011,HOPITAL D'INSTRUCTION DES ARMEES A CLAMART,920120011,HOPITAL INSTRUCTION DES ARMEES PERCY,Ile de France,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
920150018,HÔPITAL GOUIN A CLICHY,920150018,HOPITAL GOUIN A CLICHY,Ile de France,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
920150075,HÔPITAL CITE DES FLEURS,920150075,HOPITAL LA CITE DES FLEURS,Ile de France,Etablissements de santé privés à but non lucratif,Facultatif,Oui,59,70.63,C,Stable,76.27,59,72.64,59,77.83,59,58.97,59,61.34,59,71.0,50.8,59,72.82,78.23
920300258,CLINIQUE DE CHATILLON,920300258,CLINIQUE DE CHATILLON,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
920300266,CLINIQUE DU PLATEAU,920300266,CLINIQUE DU PLATEAU,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,31,69.93,C,Non calculable,78.7,31,72.54,31,72.77,31,61.47,31,60.12,31,70.0,38.7,31,72.82,74.3
920300381,CLINALLIANCE FONTENAY AUX ROSES,920300381,CLINALLIANCE FONTENAY AUX ROSES,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
920300423,CLINIQUE VILLA MARIE LOUISE,920300423,CLINIQUE VILLA MARIE LOUISE,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
920300464,HÔPITAL SAINT-JEAN DES GRESILLONS,920300464,HOPITAL  SAINT JEAN DES GRESILLONS,Ile de France,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
920300563,CLINIQUE LAENNEC MALAKOFF,920300563,CLINIQUE LAENNEC  MALAKOFF,Ile de France,Etablissements de santé privés à but lucratif,Obligatoire,Oui,37,64.11,D,Stable,67.17,37,70.38,37,64.94,37,40.46,37,56.13,37,64.0,29.7,37,72.82,74.3
920300886,CLINIQUE DU MONT VALERIEN,920300886,CLINIQUE DU MONT VALERIEN,Ile de France,Etablissements de santé privés à but lucratif,Obligatoire,Oui,,,NV,,,,,,,,,,,,,,,,
920300936,CLINIQUE CHIRURGICALE DU VAL D'OR,920300936,CLINIQUE CHIRURGICALE DU VAL D OR,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
920711512,CLINIQUE L AMANDIER,920711512,CLINIQUE L AMANDIER,Ile de France,Etablissements de santé privés à but lucratif,Obligatoire,Oui,,,NV,,,,,,,,,,,,,,,,
920803798,CLINIQUE CHIRURGICALE DE LA DEFENSE,920803798,CLINIQUE DE LA DEFENSE,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
930021480,GROUPE HOSPITALIER INTERCOMMUNAL LE RAINCY-MONTFERMEIL,930000294,CTRE D MOYEN ET LONG SEJOUR LES ORMES,Ile de France,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
930110036,CENTRE HOSPITALIER INTERCOMMUNAL DE MONTREUIL,930000302,CHI ANDRE GREGOIRE,Ile de France,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
930110051,CENTRE HOSPITALIER DE ST-DENIS (HOPITAL DELAFONTAINE),930000328,CH GENERAL DELAFONTAINE,Ile de France,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
930110069,CENTRE HOSPITALIER  ROBERT BALLANGER D'AULNAY SOUS BOIS,930000336,CHI ROBERT BALLANGER,Ile de France,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
930006648,CENTRE DE MEDECINE PHYSIQUE ET DE READAPTATION DE BOBIGNY,930006648,CTR MEDEC PHYSIQUE ET READAPT BOBIGNY,Ile de France,Etablissements de santé privés à but lucratif,Obligatoire,Oui,107,71.08,C,Stable,76.97,107,76.33,107,72.65,107,55.07,107,61.35,107,71.0,57.9,107,72.82,74.3
930009188,CLINALLIANCE DE PIERREFITTE SUR SEINE,930009188,CLINIQUE DE PIERREFITTE SUR SEINE,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,47,63.59,D,Non calculable,65.56,47,64.4,47,75.53,47,60.18,47,49.12,47,64.0,36.2,47,72.82,74.3
930011788,CLINIQUE DU BOIS D AMOUR,930011788,CLINIQUE DU BOIS D AMOUR,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,41,68.46,D,Stable,75.48,41,69.66,41,72.48,41,60.79,41,60.52,41,68.0,36.6,41,72.82,74.3
930013818,CLINIQUE DU GRAND STADE SAINT DENIS,930013818,CLINIQUE DU GRAND STADE SAINT DENIS,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
930017512,CLINIQUE DU BOURGET,930017512,CLINIQUE DU BOURGET,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
930019203,CLINIQUE DU PRE SAINT GERVAIS,930019203,CLINIQUE PRE ST GERVAIS,Ile de France,Etablissements de santé privés à but lucratif,Obligatoire,Oui,68,65.43,D,Non calculable,66.84,68,68.48,68,73.91,68,53.97,68,52.64,68,65.0,22.1,68,72.82,74.3
930020987,CLINIQUE DES PLATANES,930020987,CLINIQUE DES PLATANES,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
930021001,INSTITUT READAPTATION DE ROMAINVILLE,930021001,INSTITUT READAPTATION DE ROMAINVILLE,Ile de France,Etablissements de santé privés à but lucratif,Obligatoire,Oui,31,74.63,B,Amélioration,77.38,31,78.92,31,79.23,31,64.17,31,61.94,31,75.0,41.9,31,72.82,74.3
930021431,SSR PEDIATRIQUES EPABR MONTREUIL II,930021431,HOP PEDIATRIQUE ALICE BLUM RIBES -HPRA,Ile de France,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
930023692,CRF CLINEA LIVRY,930023692,CRF CLINEA LIVRY,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
750712184,GRP HOPITAL UNIVERISTAIRE PARIS SEINE ST DENIS - MURET APHP,930100011,GHU APHP HU PSSD SITE MURET,Ile de France,Centre Hospitalo-Universitaires,Obligatoire,Oui,68,75.82,B,Diminution,82.72,68,79.18,68,76.81,68,63.46,68,69.7,68,76.0,55.9,68,72.82,75.79
930300124,CTRE REEDUCATION CARDIO NUTRITIONNELLE,930300124,CTRE REEDUCATION CARDIO NUTRITIONNELLE,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
930300140,CLINIQUE AMBROISE PARE BONDY,930300140,CLINIQUE AMBROISE PARE BONDY,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
930300280,CLINIQUE KORIAN SULLY,930300280,CLINIQUE DE GARGAN -INICEA,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,75,71.81,C,Stable,78.54,75,73.36,75,81.97,75,55.93,75,62.59,75,72.0,40.0,75,72.82,74.3
930300546,CLINIQUE CCN PORTE DE PARIS,930300546,CLINIQUE CCN PORTE DE PARIS,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,56,72.65,C,Stable,82.38,56,77.21,56,73.74,56,64.14,56,59.18,56,72.0,47.3,55,72.82,74.3
930300553,CLINIQUE DE L'ESTREE,930300553,CLINIQUE DE L ESTREE,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
930500012,ÉTABLISSEMENT HOSPITALIER STE-MARIE,930500012,ETABLISSEMENT HOSPITALIER SAINTE MARIE,Ile de France,Etablissements de santé privés à but non lucratif,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
930110051,CENTRE HOSPITALIER DE ST-DENIS (HOPITAL DELAFONTAINE),930706239,CH SAINT DENIS HOPITAL CASANOVA,Ile de France,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
940110018,CENTRE HOSPITALIER INTERCOMMUNAL DE CRETEIL,940000573,CHI DE CRETEIL,Ile de France,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
940110042,CENTRE HOSPITALIER INTERCOMMUNAL DE VILLENEUVE-SAINT-GEORGES,940000599,CHI LUCIE ET RAYMOND AUBRAC,Ile de France,Centre Hospitaliers,Facultatif,Oui,,,DI,,,,,,,,,,,,,,,,
940008139,CLINIQUE DE CHAMPIGNY,940008139,CLINIQUE DE CHAMPIGNY,Ile de France,Etablissements de santé privés à but lucratif,Facultatif,Oui,36,70.43,C,Stable,77.67,36,73.94,36,72.83,36,56.0,36,63.06,36,70.0,52.8,36,72.82,74.3
940016819,LES HOPITAUX DE SAINT-MAURICE,940016868,LES HOPITAUX DE SAINT MAURICE,Ile de France,Centre Hospitaliers,Obligatoire,Oui,,,NV,,,,,,,,,,,,,,,,
