"code_demarche","FINESS_EJ","FINESS_EG","RS_eg","Site_Principal"
40142,140000316,140018144,"EPSM CAEN-CATTP SECTEUR COTE FLEURI 14G08","False"
40142,140000316,140018169,"EPSM CAEN-CATTP SECTEUR COTE FLEURIE","False"
40142,140000316,140018177,"EPSM CAEN- CATTP LE PASS'AGE SECTEUR CAEN PLAINE 14G09","False"
40142,140000316,140018219,"EPSM CAEN-CATTP G.T.E.P SECTEUR CAEN FALAISE 14I02","False"
40142,140000316,140018235,"EPSM CAEN-CATTP SECTEUR LISIEUX 14I03","False"
40142,140000316,140018284,"EPSM CAEN -CMP THERAPIE FAMILLIALE SECTEUR CAEN EST 14G02","False"
40142,140000316,140018318,"CMP EVRECY","False"
40142,140000316,140018375,"EPSM CAEN-CMP SECTEUR LISIEUX 14G07","False"
40142,140000316,140018441,"EPSM CAEN - CCTEF SECTEUR CAEN FALAISE","False"
40142,140000316,140018458,"EPSM CAEN-CMP SECTEUR CAEN FALAISE 14I02","False"
40142,140000316,140018474,"EPSM CAEN-CMP SECTEUR CAEN FALAISE 14I02","False"
40142,140000316,140018508,"EPSM CAEN- CMP SECTEUR LISIEUX PAYS D'AUGE 14I03","False"
40142,140000316,140018516,"CH VIRE-CMP ENFANTS (14I04)","False"
40142,140000316,140018532,"CMP CONDE/NOIREAU (14I04)","False"
40142,140000316,140018557,"EPSM CAEN- ATELIER THEATRE SECTEUR LISIEUX 14G07","False"
40142,140000316,140018607,"EPSM CAEN-ATELIER THERAPEUTIQUES STRUCTURES INTERSECTORIELLES 14G03","False"
40142,140000316,140018615,"EPSM CAEN-AT-UNITE DE REHABILITATION ET D'ERGOTHERAPIE SECTEUR COTE FLEURIE","False"
40142,140000316,140018870,"CMP CONDE/NOIREAU (14G06)","False"
40142,140000316,140019274,"EPSM CAEN-ANTENNE SMPR MAISON D'ARRET","False"
40142,140000316,140019282,"EPSM CAEN-SMPR 14P01","False"
40142,140000316,140019373,"EPSM CAEN-CMP SECTEUR LISIEUX 14G07","False"
40142,140000316,140019381,"EPSM DE CAEN-CMP-CENTRE MEDICO SOCIAL","False"
40142,140000316,140019522,"EPSM CAEN-CMP SECTEUR CAEN EST 14G02","False"
40142,140000316,140019829,"EPSM CAEN-CMP SECTEUR CAEN SUD","False"
40142,140000316,140021569,"EPSM CAEN-CMP SECTEUR COTE FLEURIE 14G08","False"
40142,140000316,140021924,"EPSM CAEN-HOPITAL DE JOUR SECTEUR COTE FLEURIE 14G08","False"
40142,140000316,140021932,"CH VIRE-CATTP (14I04)","False"
40142,140000316,140022013,"EPSM CAEN-CMP SECTEUR CAEN PLAINE 14G09","False"
40142,140000316,140022476,"EPSM CAEN - CMP SECTEUR CAEN SUD","False"
40142,140000316,140022872,"EPSM CAEN-CMP SECTEUR CAEN FALAISE - MAISON DES ADOLESCENTS-PASS'ADO 14I02","False"
40142,140000316,140025016,"EPSM CAEN-CMP SECTEUR LISIEUX PAYS D'AUGE 14I03","False"
40142,140000316,140028127,"HDJ MAISON DES ADO 14L02","False"
40142,140000316,140028689,"CMP MEZIDON CANON - EPSM CAEN","False"
40142,140000316,140028705,"ARTHERAPIE INTERSECTORIELLE -EPSM CAEN","False"
40142,140000316,140028721,"ATELIERS APSI - EPSM CAEN","False"
40142,140000316,140028739,"ATELIERS OCCUPATIONNEL 14G09","False"
40142,140000316,140028747,"ATELIER ERGOTHERAPIE - EPSM CAEN","False"
40142,140000316,140028754,"HOPITAL DE JOUR EQUEMAUVILLE - EPSM","False"
40142,140000316,140028762,"CMP SMPR - EPSM CAEN","False"
40142,140000316,140033630,"EPSM CAEN - CONSULTATIONS EXTERNES CMP","False"
40142,140000316,140033648,"EPSM CAEN - CMP VIRE (14G04)","False"
40142,140000316,140033655,"EPSM CAEN - LIAISON URGENCES VIRE (14G04) - CMP","False"
40142,140000316,140033663,"EPSM CAEN - LIAISON URGENCES LISIEUX (14G07) CMP","False"
40142,140000316,140033671,"EPSM CAEN - UAAD (14G07) - CMP","False"
40142,140000316,140033689,"EPSM CAEN - SMPR CENTRE DE DETENTION","False"
40142,140000316,140033697,"HOPITAL DE JOUR FALAISE (14G03) EPSM","False"
40142,140000316,140033705,"EPSM CAEN - CMP CAEN PLAINE - CHEMIN VERT (14G09)","False"
40142,140000316,140033713,"EPSM CAEN - EMPP (E.M. PSYCHIATRIE PRECARITE) CMP","False"
40142,140000316,140033721,"EPSM CAEN - ARIANE REHAB PSYCHOSOCIALE","False"
40142,140000316,140033739,"EPSM CAEN - EMILAA (E.M. ADULTES AUTISTE)","False"
40142,140000316,140033747,"EPSM CAEN - UMPSA (U.M. PSYCHIATRIE SUJET AGE) - CMP","False"
40142,140000316,140033887,"CATTP MDA (14I02) - EPSM CAEN","False"
40144,180000051,180000200,"CENTRE HOSPITALIER DE VIERZON","True"
40144,180000051,180003345,"SSR","False"
40144,180000051,180004640,"ETABLISSEMENT DE SOINS DE LONGUE DUREE","False"
40145,690054697,690054721,"HOPITAL LES PORTES DU SUD","True"
40145,690054705,690054713,"CLINIQUE LES PORTES DU SUD","False"
40146,970411005,970400016,"ETABLISSEMENT PUBLIC DE SANTE MENTALE DE LA REUNION","True"
40146,970411005,970407037,"EPSMR - RUE DES DALHIAS (ST BENOIT)","False"
40146,970411005,970407714,"UNITE HOSPITALISATION COURTE DUREE","False"
40146,970411005,970407730,"EPSMR-UHCD (SITE FELIX GUYON)","False"
40146,970411005,970410312,"EPSMR - RUE DUPLESSIS CHAUDRON (STE CLO)","False"
40146,970411005,970410320,"EPSMR - DUPARC (STE MARIE)","False"
40146,970411005,970410338,"EPSMR - IMMEUBLE TRITON (STE CLO)","False"
40146,970411005,970410346,"EPSMR - AVE MARIA (ST DENIS)","False"
40146,970411005,970410379,"EPSMR - RUE EDMOND ALBIUS  (BRAS PANON)","False"
40146,970411005,970410395,"EPSMR - RUE DES OPALES (BRAS PANON)","False"
40146,970411005,970410403,"EPSMR - RUE DUMESGNIL D'ENGENTE (ST ANDRE)","False"
40146,970411005,970410411,"EPSMR - RUE DE L'HOPITAL (ST PAUL)","False"
40146,970411005,970410437,"EPSMR - RUE LOUIS ARAGON (LE PORT)","False"
40146,970411005,970410452,"EPSMR - SMPR ST DENIS","False"
40146,970411005,970411203,"EPSMR - SMPR (ST PIERRE)","False"
40146,970411005,970411211,"EPSMR - SMPR (LE PORT)","False"
40146,970411005,970411229,"EPSMR - RUE LECONTE DELISLE-BEAULIEU (ST BENOIT)","False"
40146,970411005,970411237,"EPSMR - RUE AMIRAL BOUVET (ST BENOIT)","False"
40146,970411005,970411245,"EPSMR - RUE LABOURDONNAIS (ST DENIS)","False"
40146,970411005,970411252,"EPSMR - RUE LECONTE DE LISLE (LA POSSESSION) CMPP / CATTP","False"
40146,970411005,970411260,"EPSMR - RUE MICHEL JOSEPH (LE PORT) CMP / CATTP","False"
40146,970411005,970411278,"EPSMR - RUE COLBERT (ST PAUL) CMP/CATTP","False"
40146,970411005,970411286,"EPSMR - RUE GALABE (PITON ST LEU) CMPP / CATTP Adultes et Infanto-juvéniles","False"
40146,970411005,970467031,"EPSM LA REUNION - UHCD (SITE CHOR)","False"
40147,670013366,670000058,"EPSAN – HOPITAL DE JOUR MERE ENFANT LA FRIMOUSSE 67 I 02","True"
40147,670013366,670014281,"EPSAN- HOPITAL DE JOUR PA VILLA DOLLINGERG02","False"
40147,670013366,670014307,"EPSAN - HOPITAL DE JOUR / CMP 67G04","False"
40147,670013366,670014315,"EPSAN-HOPITAL DE JOUR PA 67G07","False"
40147,670013366,670014323,"EPSAN-HOPITAL DE JOUR 67G06 MOLSHEIM","False"
40147,670013366,670014356,"EPSAN - CMP 67G01","False"
40147,670013366,670014364,"EPSAN - HOPITAL DE JOUR 67G06","False"
40147,670013366,670014414,"EPSAN-HOPITAL DE JOUR/CMP/CATTP 67I01","False"
40147,670013366,670014422,"EPSAN- HOPITAL DE JOUR 67 I 01","False"
40147,670013366,670017136,"EPSAN – HOPITAL DE JOUR 67 G 01","False"
40147,670013366,670017276,"HOP JOUR BRUMATH 67 G05 EPSAN","False"
40147,670013366,670017391,"EPSAN STRASBOURG","False"
40147,670013366,670020387,"HOPITAL DE JOUR PA STRASBOURG","False"
40147,670013366,670791375,"EPSAN- Centre de santé mentale","False"
40147,670013366,670791383,"EPSAN - HOPITAL DE JOUR 67G07","False"
40147,670013366,670792068,"EPSAN- HOPITAL DE JOUR 67G02","False"
40147,670013366,670792076,"EPSAN-HOPITAL DE JOUR/CMP  67G03","False"
40147,670013366,670792084,"EPSAN- HOPITAL DE JOUR LES MARMOUSETS B I02","False"
40147,670013366,670793009,"EPSAN-HOPITAL DE JOUR 67G06","False"
40147,670013366,670793017,"EPSAN- HOPITAL DE JOUR LA RIBMABELLE 67I02","False"
40147,670013366,670795475,"EPSAN-SLD","False"
40147,670013366,670795574,"EPSAN-HOPITAL DE JOUR - LES MARMOUSETS A I02","False"
40147,670013366,670796226,"EPSAN- SMPR MAISON D'ARRET 67P16","False"
40147,670013366,670796234,"EPSAN-ANTENNE TOXICO SMPR","False"
40147,670013366,670796465,"EPSAN - CMP  67G07","False"
40147,670013366,670796499,"EPSAN-CMP 67G02","False"
40147,670013366,670796556,"EPSAN-HOPITAL DE JOUR PA 67G03","False"
40148,850025867,850000647,"HOPITAL DES COLLINES","True"
40148,850025867,850020579,"USLD DES COLLINES","False"
40149,020000295,020000154,"EPSM DE L'AISNE-HOPITAL DE JOUR ENFANTS","False"
40149,020000295,020000543,"EPSM DEPARTEMENTAL DE L'AISNE","True"
40149,020000295,020002051,"EPSM DE L'AISNE-FOYER THERAPEUTIQUE","False"
40149,020000295,020002739,"EPSM DE L'AISNE-LITS DE PROXIMITE-BELLEU","False"
40149,020000295,020002788,"EPSM DE L'AISNE - UNITE DE PROXIMITE- VILLIERS SAINT DENIS","False"
40149,020000295,020003893,"EPSM DE L'AISNE-CATTP ADULTE DAUMEZON","False"
40149,020000295,020003919,"EPSM DE L'AISNE-HOPITAL DE JOUR ENFANTS","False"
40149,020000295,020004529,"EPSM DE L'AISNE-HOPITAL DE JOUR ENFANTS","False"
40149,020000295,020004990,"EPSM DE L'AISNE-CENTRE POUR ADOLESCENTS","False"
40149,020000295,020005088,"EPSM DE L'AISNE-HOPITAL DE JOUR ENFANTS","False"
40149,020000295,020006151,"EPSM DE L'AISNE-HOPITAL DE JOUR POUR ENFANTS","False"
40149,020000295,020007183,"EPSM DE L'AISNE-CENTRE BORROMEE","False"
40149,020000295,020008793,"EPSM DE L'AISNE-HOPITAL DE JOUR ADULTE SANDOR FERENCZI","False"
40149,020000295,020008868,"EPSM DE L'AISNE - CMP ENFANTS","False"
40149,020000295,020008876,"EPSM DE L'AISNE-CMP ADULTES","False"
40149,020000295,020008884,"EPSM DE L'AISNE-CMP ENFANTS","False"
40149,020000295,020008892,"EPSM DE L'AISNE-CMP ADULTES","False"
40149,020000295,020008900,"EPSM DE L'AISNE-CMP ENFANTS","False"
40149,020000295,020008918,"EPSM DE L'AISNE-CMP ENFANTS","False"
40149,020000295,020008934,"EPSM DE L'AISNE-CMP ENFANTS","False"
40149,020000295,020008942,"EPSM DE L'AISNE-CMP ENFANTS","False"
40149,020000295,020008967,"EPSM DE L'AISNE-CMP ENFANTS","False"
40149,020000295,020008983,"EPSM DE L'AISNE-CMP ADULTES","False"
40149,020000295,020009494,"EPSM DE L'AISNE-CENTRE JACQUES LACAN EPSM","False"
40149,020000295,020012605,"EPSM DE L'AISNE-UNITE DE PROXIMITE CHARLES LASEGUE","False"
40149,020000295,020012845,"EPSM DE L'AISNE-HOPITAL JOUR ADOLESCENTS","False"
40149,020000295,020013264,"EPSM DE L'AISNE-CMP ENFANTS","False"
40149,020000295,020014098,"EPSM DE L'AISNE- EPSMDA HIRSON","False"
40149,020000295,020014502,"EPSM DE L'AISNE-UNITE DE RECHERCHE CLINIQUE EN APPRENTISSAGE","False"
40149,020000295,020014510,"EPSM DE L'AISNECMP ADULTES","False"
40149,020000295,020014536,"EPSM DE L'AISNE-CMP ADULTES","False"
40149,020000295,020014544,"EPSM DE L'AISNE-CMP ADULTES","False"
40149,020000295,020015061,"CATTP CHATEAU THIERRY","False"
40149,020000295,020015319,"CMP EPSMD SAINT QUENTIN CORDIER","False"
40150,970100178,970100392,"CENTRE HOSPITALIER DE LA BASSE TERRE","True"
40151,370004327,370001158,"CENTRE HOSPITALIER DE SAINTE MAURE DE TOURAINE","True"
40152,130007362,130810740,"CLINIQUE AXIUM","True"
40152,130029218,130038003,"CENTRE D'HEMODIALYSE DE PROVENCE AIX","False"
40152,130042062,130042096,"GCS CENTRE CARDIO AXIUM RAMBOT","False"
40153,100011287,100007285,"CENTRE DE REEDUCATION FONCTIONNELLE  - INSTITUT ASCLEPIADE","True"
40154,130007156,130809809,"CENTRE D'HEMODIALYSE DE PROVENCE  AUBAGNE - CHP AUBAGNE","True"
40155,520000092,520780156,"CLINIQUE DE LA COMPASSION","False"
40155,520000118,520780214,"CENTRE MEDICO CHIRURGICAL DE CHAUMONT LE BOIS","True"
40155,520004664,520004672,"POLE SANTE SUD HT MARN -GCS -ET SIEGE","False"
40155,520004664,520004680,"GCS POLE DE SANTE SUD HAUT MARNAIS","False"
40155,520004664,520004714,"GCS POLE DE SANTE SUD 52 - CLINIQUE DE LA COMPASSION","False"
40156,920030152,130808843,"USLD MARCEL PAGNOL","True"
40157,330056839,330780776,"CLINIQUE LES HORIZONS","True"
40157,330059825,330058504,"CENTRE DE PSYCHIATRIE AMBULATOIRE DE CENON","False"
40158,060000395,060780749,"CLINIQUE SAINT LUC","True"
40159,060024619,060021094,"CLINIQUE VILLA ROMAINE","True"
40160,340000116,340780154,"POLYCLINIQUE PASTEUR","True"
40161,340000108,340780147,"POLYCLINIQUE DES TROIS VALLEES","True"
40162,340001387,340780253,"LE COLOMBIER","True"
40163,300017464,300780442,"CSSR LES CHATAIGNIERS","True"
40164,340023225,340780717,"CLINIQUE SAINT LOUIS","True"
40165,520780040,520000035,"HOPITAL SAINTE CROIX","False"
40165,520780065,520000050,"CENTRE HOSPITALIER DE MONTIER EN DER","True"
40165,520780099,520000084,"HOPITAL SAINT CHARLES","False"
40166,520780081,520000076,"CENTRE HOSPITALIER DE LA HAUTE-MARNE - HOPITAL ANDRE BRETON","True"
40167,860008879,860008929,"HAD DE POITIERS","True"
40168,860010313,860010321,"POLYCLINIQUE DE POITIERS","True"
40169,270029275,270025984,"CLINIQUE DE LA MARE O DANS","True"
40169,780025441,780023909,"CENTRE AUBERGENVILLOIS DE PSYCHIATRIE AMBULATOIRE","False"
40171,690793633,690007315,"CENTRE MEDICAL DE BAYERE-SLD","False"
40171,690793633,690782420,"CENTRE MEDICAL DE BAYERE","True"
40173,660790379,660004953,"CENTRE D'AUTODIALYSE LE SOLER","False"
40173,660790379,660004961,"CENTRE D'AUTODIALYSE D'ARGELES SUR MER","False"
40173,660790379,660004979,"AUTODIALYSE SAINT LAURENT DE LA SALANQUE","False"
40173,660790379,660005687,"UNITE D'AUTODIALYSE DE PRADES","False"
40173,660790379,660006172,"MEDI HAD","False"
40173,660790379,660013558,"MEDIPOLE ST ROCH UDM CERET","False"
40173,660790379,660790387,"POLYCLINIQUE MEDIPOLE SAINT ROCH","True"
40174,500000013,500000187,"CENTRE HOSPITALIER PUBLIC DU COTENTIN","True"
40174,500000013,500000468,"CENTRE HOSPITALIER DE VALOGNES","False"
40174,500000013,500019971,"ANTENNE SMUR","False"
40174,500000013,500021944,"UNITE RADIOTHERAPIE EXTERNE CHERBOURG","False"
40175,930140025,930000211,"EPS DE VILLE EVRARD-APPARTEMENT THERAPEUTIQUE POLE G15 - CLICHY SOUS BOIS","False"
40175,930140025,930000344,"ETABLISSEMENT PUBLIC DE SANTE DE VILLE-EVRARD","True"
40175,930140025,930001466,"EPS DE VILLE EVRARD-CMP DE SAINT OUEN-SECTEUR 2","False"
40175,930140025,930002993,"EPS VILLE EVRARD-HOPITAL DE JOUR  POLE G13 - BOBIGNY","False"
40175,930140025,930005178,"EPS VILLE EVRARD -CMP/THERAPIE FAMILLILE/ Centre de consultations/EMPP Rivages (Précarité) - POLE G02 et G06 - AUBERVILLIERS","False"
40175,930140025,930005269,"EPS VILLE-EVRARD - CATTP +ANTENNE DE SOINS-POLE G05-DRANCY","False"
40175,930140025,930005319,"EPS VILLE EVRARD- CMP  POLE G05 - DRANCY","False"
40175,930140025,930005418,"CAUP de Montreuil G11","False"
40175,930140025,930005509,"EPS VILLE EVRARD-CMP / CATTP / HDJ /Antenne de soins / HAD - BOBIGNY G13","False"
40175,930140025,930005558,"EPS VILLE EVRARD- CMP/CATTP POLE G13-PANTIN","False"
40175,930140025,930005608,"CMP-TF/CA ÉQUIPE MOBILE GÉRONTOLOGIE PSY/CMP POLE G14/CMP-CATTP POLE I05  / EM Habitat inclusif (équipe mobile)","False"
40175,930140025,930005699,"EPS VILLE EVRARD-CMP / CATTP et Antenne de soins -  EMPSA (Equipe mobile Psychiatrie our Sujet Agé) POLE G15 - MONTFERMEIL","False"
40175,930140025,930005749,"EPS VILLE EVRARD-CMP/CATTP DE STAINS INTERSECTEUR I02 - STAINS","False"
40175,930140025,930005798,"EPS VILLE EVRARD CMP DE LA COURNEUVE INTERSECTEUR I02","False"
40175,930140025,930005848,"EPS VILLE EVRARD-CATTP PARENTS/ENFANTS POLE I02-LA COURNEUVE","False"
40175,930140025,930005939,"CMP/CATTP Romainville, Noisy-le-Sec, Les lilas, Bagnolet, Montreuil HJ adolescent, CATTP ados, Accueil consultation ados, EM Together (enfants reclus)","False"
40175,930140025,930006028,"EPS VILLE EVRARD-HOSPITALISATION TEMPS PLEIN-POLES G11/G14 - BONDY","False"
40175,930140025,930006069,"UHTP G01 / G03 /G04 Romain Rolland","False"
40175,930140025,930006119,"EPS VILLE EVRARD-SAINT DENIS HOPITAL DE JOUR-SECTEUR 1","False"
40175,930140025,930006168,"EPS VILLE EVRARD-HOPITAL DE JOUR-EPINAY SUR SEINE SECTEUR 3","False"
40175,930140025,930006218,"EPS VILLE EVRARD - HOPITAL DE JOUR- PÔLE G04","False"
40175,930140025,930006838,"EPS VILLE EVRARD - G14 - EMAUC Bondy pour Equipe Mobile d'Accueil des Urgences et de la Crise","False"
40175,930140025,930006879,"EPS VILLE EVRARD-CATTP DE BONDY SECTEUR 14","False"
40175,930140025,930008719,"EPS VILLE EVRARD-CMP/CATTP / Equipe mobile du CMP DE NOISY POLE  I05","False"
40175,930140025,930008818,"UHTP POLES G02-G05-G06-G13-HJ ENFANT-ADO/UCA/HJ IHSEA/CATTP POLE I02 - EPS VILLE EVRARD","False"
40175,930140025,930010467,"EPS DE VILLE EVRARD-CMP / CATTP POLE I03","False"
40175,930140025,930011259,"EPS VILLE EVRARD-HOPITAL DE JOUR POLE G05","False"
40175,930140025,930011309,"EPS VILLE EVRARD-HDJ PÔLE G10","False"
40175,930140025,930018841,"EPS DE VILLE EVRARD-HOSPITALISATION TEMPS PLEIN ENFANTS/ADO93-POLE I03","False"
40175,930140025,930019658,"EPS VILLE EVRARD - CMP/CATTP ADO POLE G16 NEUILLY SUR MARNE","False"
40175,930140025,930019708,"CMP CATTP MONTFERMEIL I05","False"
40175,930140025,930021696,"HDJ BOISSIERE NOISY-LE-SEC - Périnatalité I03","False"
40175,930140025,930022496,"CENTRE HENRI DUCHENE AUBERVILLIERS - UHTP IHSEA/HJ/HJ IHSEA/HN UCA - I02 Foyer Postcure G06","False"
40175,930140025,930024898,"EPS VILLE-EVRARD HOPITAL DE JOUR POLE G15","False"
40175,930140025,930025812,"CMP CATTP Noisy le Grand G18","False"
40175,930140025,930025820,"CATTP La Courneuve G04","False"
40175,930140025,930025838,"CMP CATTP SAINT DENIS G01","False"
40175,930140025,930025846,"CMP CATTP de Rosny sous Bois G09 I05","False"
40175,930140025,930025853,"CATTP Psychothérapie/EMPP Estim'93 - G03","False"
40175,930140025,930025861,"CMP de Montreuil G10","False"
40175,930140025,930025895,"CATTP CMP NEUILLY PLAISANCE I05","False"
40175,930140025,930025903,"CATTP CLASSE RELAIS GROUPE SEQUENTIEL G15 NEUILLY-SUR-MARNE","False"
40175,930140025,930025978,"CATTP / EM Habitat inclusif (équipe mobile)  DE MONTREUIL G10","False"
40175,930140025,930026125,"UNITE D ETHNOPSYCHIATRIE TREVET  - AUBERVILLIERS","False"
40175,930140025,930026679,"EPS VILLE EVRARD-HDJ DE BAGNOLET G12","False"
40175,930140025,930140041,"EPS DE VILLE EVRARD-HOPITAL DE JOUR-ROSNY SOUS BOIS G09","False"
40175,930140025,930140058,"EPS VILLE EVRARD - G06 adulte : CMP/CATTP / Equipe mobile gérontopsy I02 Enfant/ado :  CMP/CATTP  de secteur / CATTP IHSEA/EM ados Ariane  HENRI DUCHENE AUBERVILLIERS""","False"
40175,930140025,930700380,"EPS DE VILLE EVRARD-CATTP/CMP POLE G12","False"
40175,930140025,930701321,"EPS DE VILLE EVRARD-CMP/CATTP-SECTEUR 3","False"
40175,930140025,930701867,"EPS DE VILLE EVRARD-CMP POLE G11","False"
40175,930140025,930702931,"EPS DE VILLE EVRARD-CMP/CATTP  POLEG16","False"
40175,930140025,930704754,"EPS DE VILLE EVRARD-CMP/CATTP LE BOURGET-INTERSECTEUR I02","False"
40175,930140025,930706296,"EPS DE VILLE EVRARD-CMP/CATTP DE STAINS SECTEUR 4","False"
40175,930140025,930706338,"EPS VILLE EVRARD-CMP/CATTP POLE I03","False"
40175,930140025,930706353,"EPS VILLE EVRARD CMP POLE G04","False"
40175,930140025,930706932,"EPS DE VILLE EVRARD - CRUP POLE G04","False"
40175,930140025,930800925,"EPS DE VILLE EVRARD-CMP-CATTP DE BONDY INTERSECTEUR I 05","False"
40175,930140025,930800974,"CMP/CATTP Drancy I02","False"
40175,930140025,930800982,"EPS VILLE EVRARD-CMP DE DUGNY INTERSECTEUR I02","False"
40175,930140025,930801063,"EPS VILLE EVRARD-CMP/HOPITAL DE JOUR-POLE G18","False"
40175,930140025,930801089,"EPS DE VILLE EVRARD-HOPITAL DE JOUR DE SAINT OUEN-SECTEUR 2","False"
40175,930140025,930801469,"CMP de Villemomble I05","False"
40175,930140025,930810007,"EPS VILLE EVRARD-HOPITAL DE JOUR DE BONDY SECTEUR 14","False"
40175,930140025,930811104,"EPS DE VILLE EVRARD-APPARTEMENT THERAPEUTIQUE POLE G15","False"
40175,930140025,930815543,"EPS VILLE EVRARD-CATTP POLE G11","False"
40175,930140025,930815576,"EPS VILLE EVRARD-CMP/CATTP BOBIGNY I03","False"
40175,930140025,930817465,"HOPITAL DE JOUR CENTRE JEAN MACE","False"
40176,400013801,400780375,"CLINIQUE MAYLIS et CENTRE AMBULATOIRE BENESSE MARENNE  (CBPA)","True"
40176,400014064,400014072,"CENTRE MONTOIS DE PSYCHIATRIE AMBULATOIRE (CMPA)","False"
40177,500000054,500000021,"CENTRE HOSPITALIER D'AVRANCHES-GRANVILLE - SITE AVRANCHES","False"
40177,500000054,500000260,"CENTRE HOSPITALIER AVRANCHES-GRANVILLE","True"
40177,500000054,500012133,"USLD - CH D'AVRANCHES-GRANVILLE - SITE AVRANCHES","False"
40177,500000054,500013081,"USLD - CH D'AVRANCHES-GRANVILLE - SITE GRANVILLE","False"
40177,500000062,500000302,"CENTRE HOSPITALIER GILLES BUISSON à MORTAIN","False"
40177,500000096,500000427,"CENTRE HOSPITALIER DE SAINT-HILAIRE DU HARCOUET","False"
40177,500000104,500000435,"CENTRE HOSPITALIER DE SAINT JAMES","False"
40177,500000138,500000476,"CENTRE HOSPITALIER DE VILLEDIEU LES POELES","False"
40178,970100210,970100434,"C.H.G. JACQUES SALIN USLD","False"
40178,970100210,970112033,"C.H.G. JACQUES SALIN","True"
40179,970100244,970100459,"CENTRE HOSPITALIER DE CAPESTERRE-BELLE-EAU","True"
40179,970100244,970104550,"CENTRE HOSPITALIER DE CAPESTERRE BELLE EAU - USLD","False"
40180,970100228,970100442,"CHU DE LA GUADELOUPE - POINTE-A-PITRE ABYMES","True"
40180,970100228,970112587,"CHU - ANTENNE DE MARIE-GALANTE SMUR","False"
40180,970100228,970112793,"CENTRE IMAGERIE MOLÉCULAIRE GUADELOUPE","False"
40180,970100228,970112835,"POLYCLINIQUE DE GUADELOUPE (SITE CHU)","False"
40180,970100228,970112850,"CLINIQUE LES EAUX CLAIRES (SITE CHU)","False"
40180,970100228,970112884,"C.H.U. DE LA GUADELOUPE - POINTE A PITRE ABYMES - SSR","False"
